,Request #,Date / Time Opened,Contact Type,Preferred Language,Closed When Created,Address,City,Council District,ZIP,Latitude,Longitude,Mapped Location
164,339805,04/06/2020 05:02:31 AM,,,False,5010 Old Hickory Blvd,HERMITAGE,11.0,37076.0,36.19410519999999,-86.61483229999997,"(36.19410519999999, -86.61483229999999)"
165,411140,07/08/2020 06:45:49 PM,,,False,424 Church St,NASHVILLE,19.0,37219.0,36.16354119999999,-86.7799158,"(36.16354119999999, -86.7799158)"
166,339669,04/05/2020 08:43:09 PM,,,False,,NASHVILLE,7.0,37216.0,36.218627307786015,-86.71694559349274,"(36.218627307786015, -86.71694559349274)"
167,350641,04/22/2020 04:41:26 PM,,,False,1037 9th Ave N,NASHVILLE,19.0,37208.0,36.17259,-86.79261,"(36.17259, -86.79261)"
168,339530,04/05/2020 06:07:08 AM,,,False,778 Rivergate Pkwy,GOODLETTSVILLE,10.0,37072.0,36.303805100000005,-86.7019816,"(36.3038051, -86.7019816)"
169,347518,04/16/2020 08:58:06 PM,,,False,600 Charlotte Ave,NASHVILLE,19.0,37219.0,36.1658916,-86.78428609999999,"(36.1658916, -86.7842861)"
170,489485,10/27/2020 05:18:49 PM,,,False,2806 Azalea Pl,NASHVILLE,17.0,37204.0,36.11602,-86.7674,"(36.11602, -86.7674)"
171,339632,04/05/2020 06:50:44 PM,,,False,Unnamed Road,NASHVILLE,19.0,37219.0,36.16720530833453,-86.7851570766639,"(36.16720530833453, -86.7851570766639)"
172,339399,04/04/2020 07:17:32 PM,,,False,315 14th Ave N,NASHVILLE,19.0,37203.0,36.15988091160555,-86.79363079580997,"(36.15988091160555, -86.79363079580997)"
173,339305,04/04/2020 02:48:26 PM,,,False,335 Harding Pl,NASHVILLE,28.0,37211.0,36.086364,-86.69558249999999,"(36.086364, -86.69558249999999)"
174,339732,04/05/2020 11:06:58 PM,,,False,613 James Ave,NASHVILLE,20.0,37209.0,36.15925,-86.876717,"(36.15925, -86.876717)"
175,438201,08/05/2020 03:49:49 PM,,,False,1319 Foster Ave,NASHVILLE,17.0,37210.0,36.13035240000001,-86.7423574,"(36.13035240000001, -86.7423574)"
176,339468,04/04/2020 11:25:47 PM,,,False,1325 Quail Valley Rd,NASHVILLE,13.0,37214.0,36.136302,-86.637794,"(36.136302, -86.637794)"
177,363423,05/09/2020 05:48:23 PM,,,False,UBS Tower,NASHVILLE,19.0,37201.0,36.16576120000001,-86.7794184,"(36.16576120000001, -86.7794184)"
178,354572,04/28/2020 11:01:55 PM,,,False,1208 Dodson St,OLD HICKORY,11.0,37138.0,36.2577906,-86.64865309999998,"(36.2577906, -86.64865309999999)"
179,353868,04/28/2020 12:39:40 PM,Resident,,False,3171 Lebanon Pike,NASHVILLE,14.0,37214.0,36.1825191,-86.63717109999997,"(36.1825191, -86.63717109999999)"
180,339474,04/04/2020 11:47:12 PM,,,False,6740 Sunnywood Dr,NASHVILLE,31.0,37211.0,36.01224907386544,-86.69556076327848,"(36.01224907386544, -86.69556076327848)"
181,339676,04/05/2020 08:56:07 PM,,,False,5250 Hickory Hollow Pkwy,ANTIOCH,32.0,37013.0,36.05135519179967,-86.65615909325409,"(36.05135519179967, -86.65615909325409)"
182,339279,04/04/2020 12:52:37 PM,,,False,312 US-70,,,,36.16138746160622,-86.77679150674591,"(36.16138746160622, -86.77679150674591)"
183,339412,04/04/2020 07:46:48 PM,,,False,6216 Robin Hill Rd,NASHVILLE,23.0,37205.0,36.107167,-86.8830868,"(36.107167, -86.8830868)"
184,339453,04/04/2020 10:13:21 PM,,,False,120 Powell Dr,NASHVILLE,16.0,37204.0,36.3022006,-86.625275,"(36.3022006, -86.625275)"
185,347383,04/16/2020 06:58:33 PM,,,False,1710 Patterson St,NASHVILLE,21.0,37203.0,36.157953899999995,-86.798361,"(36.1579539, -86.798361)"
186,347663,04/17/2020 04:18:26 AM,,,False,1120 4th Ave N,NASHVILLE,19.0,37208.0,36.1758211,-86.7863666,"(36.1758211, -86.7863666)"
187,371289,05/18/2020 11:03:00 PM,,,False,3900 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.10573513087411,-86.81343510746956,"(36.10573513087411, -86.81343510746956)"
188,457223,09/02/2020 09:00:09 PM,,,False,3409 Gallatin Pike,NASHVILLE,8.0,37216.0,36.21135,-86.73357,"(36.21135, -86.73357)"
189,366570,05/13/2020 03:41:37 PM,,,False,1 Terminal Dr,NASHVILLE,13.0,37214.0,36.131489200000004,-86.66923369999998,"(36.1314892, -86.66923369999999)"
190,347245,04/16/2020 04:59:19 PM,,,False,60 Lester Ave,NASHVILLE,17.0,37210.0,36.1423594,-86.75229970000002,"(36.1423594, -86.75229970000001)"
191,339293,04/04/2020 01:59:36 PM,,,False,5400 Charlotte Ave,NASHVILLE,24.0,37209.0,36.15129072941508,-86.85357015010443,"(36.15129072941508, -86.85357015010442)"
192,339514,04/05/2020 02:51:30 AM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219.0,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
193,339269,04/04/2020 10:20:40 AM,,,False,1129 Palmer Ave,MADISON,9.0,37115.0,36.27946038219164,-86.7040345720467,"(36.27946038219163, -86.70403457204671)"
194,339448,04/04/2020 09:46:05 PM,,,False,308 Kern Dr,NASHVILLE,26.0,37211.0,36.08123065523307,-86.72217009589077,"(36.08123065523307, -86.72217009589076)"
195,339789,04/06/2020 01:48:05 AM,,,False,1912 16th Ave N,NASHVILLE,21.0,37208.0,36.182052500000005,-86.8104582,"(36.1820525, -86.8104582)"
196,339351,04/04/2020 05:07:01 PM,,,False,424 Humphreys St,NASHVILLE,17.0,37203.0,36.142002000000005,-86.76639449999999,"(36.142002, -86.7663945)"
197,339357,04/04/2020 05:27:25 PM,,,False,1503 Buchanan St,NASHVILLE,21.0,37208.0,36.180028196203054,-86.80891124923541,"(36.180028196203054, -86.8089112492354)"
198,347672,04/17/2020 06:49:52 AM,,,False,White Bridge Rd,NASHVILLE,24.0,37205.0,36.1303409,-86.8560315,"(36.1303409, -86.8560315)"
199,343909,04/10/2020 05:32:25 PM,,,False,785 Bell Rd,ANTIOCH,32.0,37013.0,36.050339163325575,-86.64910992793638,"(36.05033916332557, -86.64910992793638)"
200,339724,04/05/2020 10:28:32 PM,,,False,2624 Brick Church Pike,NASHVILLE,2.0,37207.0,36.21671449999999,-86.7810933,"(36.21671449999999, -86.7810933)"
201,339774,04/06/2020 12:58:26 AM,,,False,6535 Premier Dr,NASHVILLE,20.0,37209.0,36.143406899999995,-86.8793173,"(36.1434069, -86.8793173)"
202,339643,04/05/2020 07:19:16 PM,,,False,7087 Hwy 70 S,NASHVILLE,34.0,37221.0,36.07369861156895,-86.9198277,"(36.07369861156895, -86.9198277)"
203,407555,07/04/2020 01:39:36 PM,,,False,2037 Antioch Pike,ANTIOCH,28.0,37013.0,36.06872991156683,-86.68381040674593,"(36.06872991156683, -86.68381040674592)"
204,344180,04/10/2020 09:37:36 PM,,,False,1530 Antioch Pike,ANTIOCH,28.0,37013.0,36.0785,-86.68271,"(36.0785, -86.68271)"
205,339469,04/04/2020 11:33:25 PM,,,False,7017 US-70,NASHVILLE,22.0,37209.0,36.128942075855996,-86.90382186323404,"(36.128942075856, -86.90382186323404)"
206,339621,04/05/2020 06:14:50 PM,,,False,3810 Whites Creek Pike,NASHVILLE,3.0,37207.0,36.24731488224988,-86.82523866189568,"(36.24731488224988, -86.82523866189567)"
207,339492,04/05/2020 12:40:36 AM,,,False,4500 Murphy Rd,NASHVILLE,24.0,37209.0,36.14116840000001,-86.8405939,"(36.14116840000001, -86.8405939)"
208,339599,04/05/2020 05:15:12 PM,,,False,900 Hospital Dr,MADISON,9.0,37115.0,36.25425922119001,-86.68985199347912,"(36.25425922119001, -86.68985199347912)"
209,339528,04/05/2020 05:58:00 AM,,,False,115 Elmhurst Ave,NASHVILLE,5.0,37207.0,36.195829811620854,-86.77368990674589,"(36.19582981162085, -86.77368990674589)"
210,344156,04/10/2020 09:18:19 PM,,,False,3815 Logistics Way,ANTIOCH,33.0,37013.0,36.027361,-86.6075,"(36.027361, -86.6075)"
211,347511,04/16/2020 08:50:45 PM,,,False,2610 Lebanon Pike,NASHVILLE,15.0,37214.0,36.17015,-86.67416,"(36.17015, -86.67416)"
212,347635,04/17/2020 12:25:18 AM,,,False,305 S Shore Dr,ANTIOCH,33.0,37013.0,36.0548765,-86.58393559999998,"(36.0548765, -86.58393559999999)"
213,343675,04/10/2020 02:39:06 PM,,,False,7201 Cockrill Bend Blvd,NASHVILLE,20.0,37209.0,36.16817,-86.88771,"(36.16817, -86.88771)"
214,339587,04/05/2020 04:26:24 PM,,,False,313A Foxglove Dr,NASHVILLE,26.0,37211.0,36.08464298048629,-86.72057685252761,"(36.08464298048629, -86.72057685252763)"
215,339682,04/05/2020 09:21:18 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219.0,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
216,339733,04/05/2020 11:07:19 PM,,,False,611 James Ave,NASHVILLE,20.0,37209.0,36.159061441526546,-86.87664970145056,"(36.15906144152655, -86.87664970145056)"
217,339338,04/04/2020 04:27:08 PM,,,False,1904 Old Hickory Blvd,OLD HICKORY,11.0,37138.0,36.2484,-86.64574499999998,"(36.2484, -86.64574499999999)"
218,339627,04/05/2020 06:38:23 PM,,,False,2935 Sidco Dr,NASHVILLE,16.0,37204.0,36.107816992238384,-86.75567754157713,"(36.107816992238384, -86.75567754157713)"
219,344139,04/10/2020 09:10:02 PM,,,False,1500 Country Club Rd,,,,36.18437761161595,-85.47024939580999,"(36.18437761161595, -85.47024939580999)"
220,339433,04/04/2020 08:57:49 PM,,,False,1101 Nashboro Blvd,NASHVILLE,29.0,37217.0,36.0883052,-86.6421222,"(36.0883052, -86.6421222)"
221,339392,04/04/2020 06:58:46 PM,,,False,3740 Dickerson Pike,NASHVILLE,3.0,37207.0,36.26286186164938,-86.75782230674591,"(36.262861861649384, -86.75782230674591)"
222,339509,04/05/2020 02:03:01 AM,,,False,5023 Blue Hole Rd,ANTIOCH,28.0,37013.0,36.05595799946037,-86.6728541725443,"(36.05595799946037, -86.67285417254432)"
223,339422,04/04/2020 08:11:54 PM,,,False,127 International Blvd,,,37086.0,36.01216375629648,-86.59758316352962,"(36.012163756296474, -86.59758316352963)"
224,344183,04/10/2020 09:38:43 PM,,,False,601 Bakertown Rd,ANTIOCH,28.0,37013.0,36.07137,-86.68916999999999,"(36.07137, -86.68917)"
225,339536,04/05/2020 12:05:49 PM,,,False,114 Pinnacle Dr,,,37172.0,36.53607431499236,-86.89006241240045,"(36.536074314992355, -86.89006241240045)"
226,437334,08/04/2020 05:21:10 PM,,,False,Post Pl & White Bridge Rd,NASHVILLE,24.0,37205.0,36.1280044,-86.85196739999998,"(36.1280044, -86.85196739999999)"
227,437496,08/04/2020 07:10:17 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219.0,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
228,339455,04/04/2020 10:21:46 PM,,,False,830 Kirkwood Ave,NASHVILLE,17.0,37204.0,36.1209676,-86.7799335,"(36.1209676, -86.7799335)"
229,339298,04/04/2020 02:12:33 PM,,,False,4912 Michigan Ave,NASHVILLE,20.0,37209.0,36.159093,-86.84745749999998,"(36.159093, -86.84745749999999)"
230,339662,04/05/2020 08:05:35 PM,,,False,104 Westchester Ct,MADISON,8.0,37115.0,36.26537640000001,-86.74498349999999,"(36.26537640000001, -86.7449835)"
231,339653,04/05/2020 07:40:48 PM,,,False,659 Harpeth Bend Dr,NASHVILLE,35.0,37221.0,36.06045130775925,-86.93357191979885,"(36.06045130775925, -86.93357191979885)"
232,339304,04/04/2020 02:46:08 PM,,,False,1043 Jefferson St,,,,36.171617,-86.796651,"(36.171617, -86.796651)"
233,339642,04/05/2020 07:18:20 PM,,,False,4701 Indiana Ave,NASHVILLE,20.0,37209.0,36.1557938,-86.84494780000001,"(36.1557938, -86.84494780000001)"
234,339742,04/05/2020 11:52:06 PM,,,False,119 Elmhurst Ave,NASHVILLE,5.0,37207.0,36.1962114,-86.77373539999998,"(36.1962114, -86.77373539999999)"
235,339482,04/04/2020 11:58:24 PM,,,False,704 51st Ave N,NASHVILLE,20.0,37209.0,36.155786625129,-86.84839674768654,"(36.15578662512899, -86.84839674768654)"
236,339596,04/05/2020 05:12:57 PM,,,False,4617 Sloan Rd,NASHVILLE,24.0,37209.0,36.13777199999999,-86.84055,"(36.13777199999999, -86.84055)"
237,350620,04/22/2020 04:24:48 PM,,,False,401 S Mt Juliet Rd,,,,36.16465656160762,-86.50789699325409,"(36.164656561607615, -86.50789699325409)"
238,350527,04/22/2020 03:21:24 PM,,,False,1400 Donelson Pike,NASHVILLE,13.0,37217.0,36.097570000000005,-86.67832,"(36.09757, -86.67832)"
239,339708,04/05/2020 10:15:53 PM,,,False,3353 Mimosa Dr,NASHVILLE,16.0,37211.0,36.09574844528226,-86.72436800839998,"(36.09574844528226, -86.72436800839999)"
240,339301,04/04/2020 02:27:23 PM,,,False,97B White Bridge Rd,NASHVILLE,24.0,37205.0,36.131293366471354,-86.85724588726137,"(36.131293366471354, -86.85724588726137)"
241,339473,04/04/2020 11:43:57 PM,,,False,3820 Franklin Pike,NASHVILLE,25.0,37204.0,36.10584706962161,-86.77154917578156,"(36.10584706962161, -86.77154917578156)"
242,339626,04/05/2020 06:37:23 PM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219.0,36.163035,-86.782032,"(36.163035, -86.782032)"
243,339518,04/05/2020 03:23:38 AM,,,False,210 Anne Dallas Dudley Blvd,NASHVILLE,19.0,37219.0,36.163000000000004,-86.78200000000001,"(36.163, -86.782)"
244,339341,04/04/2020 04:33:08 PM,,,False,5520 Nolensville Pike,NASHVILLE,27.0,37211.0,36.04769339774354,-86.71345402830612,"(36.04769339774354, -86.71345402830613)"
245,339807,04/06/2020 06:03:54 AM,,,False,2807 Nolensville Pike,NASHVILLE,16.0,37211.0,36.11201591158524,-86.74614080674593,"(36.11201591158524, -86.74614080674593)"
246,393931,06/17/2020 04:10:09 AM,,,False,2611 McGavock Pk,NASHVILLE,15.0,37214.0,36.21769186163017,-86.69830499325407,"(36.217691861630165, -86.69830499325408)"
247,393327,06/16/2020 04:14:30 PM,,,False,2724 Murfreesboro Pike,ANTIOCH,29.0,37013.0,36.06929,-86.63252,"(36.06929, -86.63252)"
248,343810,04/10/2020 04:17:57 PM,,,False,2626 Murfreesboro Pike,NASHVILLE,29.0,37217.0,36.0731,-86.6368,"(36.0731, -86.6368)"
249,339504,04/05/2020 01:27:59 AM,,,False,4500 Murphy Rd,NASHVILLE,24.0,37209.0,36.14116840000001,-86.8405939,"(36.14116840000001, -86.8405939)"
250,339347,04/04/2020 04:52:09 PM,,,False,4011 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.103599,-86.816358,"(36.103598999999996, -86.816358)"
251,339320,04/04/2020 03:34:33 PM,,,False,2535 Powell Ave,NASHVILLE,16.0,37204.0,36.1075618336896,-86.76534760488127,"(36.1075618336896, -86.76534760488126)"
252,339391,04/04/2020 06:57:28 PM,,,False,4601 Murphy Rd,NASHVILLE,24.0,37209.0,36.140023011597094,-86.8426866,"(36.140023011597094, -86.8426866)"
253,407723,07/04/2020 11:44:15 PM,,,False,Burger King,MADISON,8.0,37115.0,36.2646114,-86.71186920000001,"(36.2646114, -86.7118692)"
254,422690,07/22/2020 06:50:53 AM,,,False,5763 Nolensville Pike,,,,36.0468847115576,-86.71515620000001,"(36.0468847115576, -86.7151562)"
255,421749,07/21/2020 11:49:03 AM,,,False,956 Robertson Academy Rd,NASHVILLE,34.0,37220.0,36.0838511,-86.7892605,"(36.0838511, -86.7892605)"
256,371422,05/19/2020 12:51:30 PM,,,False,,NASHVILLE,19.0,37203.0,36.15658331160417,-86.78745279999998,"(36.15658331160417, -86.78745279999998)"
257,339768,04/06/2020 12:47:46 AM,,,False,1118 Gallatin Pike N,MADISON,10.0,37115.0,36.279724061656594,-86.70812886853402,"(36.279724061656594, -86.70812886853402)"
258,339775,04/06/2020 01:09:51 AM,,,False,1461 Woodfield Dr,NASHVILLE,4.0,37211.0,36.02018116154628,-86.71749359325409,"(36.020181161546276, -86.7174935932541)"
259,339778,04/06/2020 01:22:58 AM,,,False,3466 Lebanon Pike,HERMITAGE,14.0,37076.0,36.191605361619075,-86.62544510674589,"(36.19160536161907, -86.62544510674589)"
260,344310,04/11/2020 01:27:12 AM,,,False,1825 Old Murfreesboro Pike,NASHVILLE,29.0,37217.0,36.10009600000001,-86.65939159999998,"(36.10009600000001, -86.65939159999999)"
261,350928,04/22/2020 08:55:30 PM,,,False,539 Paragon Mills Rd,NASHVILLE,26.0,37211.0,36.0850213,-86.7270929,"(36.0850213, -86.7270929)"
262,351043,04/23/2020 01:21:27 AM,,,False,3056 Dickerson Pike,NASHVILLE,2.0,37207.0,36.2290935,-86.7597657,"(36.2290935, -86.7597657)"
263,339421,04/04/2020 08:09:09 PM,,,False,405 McNally Dr,NASHVILLE,26.0,37211.0,36.0921794,-86.7370601,"(36.0921794, -86.7370601)"
264,371769,05/19/2020 04:18:41 PM,,,False,8321 Sawyer Brown Rd,NASHVILLE,22.0,37221.0,36.070747999999995,-86.947891,"(36.070748, -86.947891)"
265,350600,04/22/2020 04:14:41 PM,,,False,801 Broadway,NASHVILLE,19.0,37203.0,36.15810746160485,-86.78300455,"(36.15810746160485, -86.78300455)"
266,426719,07/25/2020 09:01:46 PM,,,False,701 18th Ave N,NASHVILLE,19.0,37203.0,36.15112328894836,-86.7944931121643,"(36.15112328894836, -86.79449311216432)"
267,339654,04/05/2020 07:40:56 PM,,,False,1605 Debow St,OLD HICKORY,11.0,37138.0,36.25387226164556,-86.64895570419,"(36.25387226164556, -86.64895570419)"
268,339702,04/05/2020 10:09:59 PM,,,False,900 20th Ave S,NASHVILLE,19.0,37212.0,36.1486025,-86.7972922,"(36.1486025, -86.7972922)"
269,339449,04/04/2020 10:06:05 PM,,,False,106 Cummings Ct,ANTIOCH,28.0,37013.0,36.07072750515505,-86.68057054281235,"(36.07072750515505, -86.68057054281235)"
270,353890,04/28/2020 01:08:08 PM,,,False,1907 Baptist World Center Dr,NASHVILLE,2.0,37207.0,36.20465,-86.78945,"(36.20465, -86.78945)"
271,420908,07/20/2020 03:08:46 PM,,,False,4104 Hillsboro Cir,NASHVILLE,25.0,37215.0,36.10167819999999,-86.81926870000001,"(36.10167819999999, -86.8192687)"
272,437344,08/04/2020 05:25:47 PM,,,False,600 Dr. M.L.K. Jr Blvd,NASHVILLE,19.0,37219.0,36.165922200000004,-86.78423690000001,"(36.1659222, -86.7842369)"
273,455997,09/01/2020 02:07:54 PM,,,False,3819 Bedford Ave,NASHVILLE,25.0,37215.0,36.108189,-86.8205947,"(36.108189, -86.8205947)"
274,456334,09/01/2020 06:39:40 PM,,,False,515 Airpark Center Dr,NASHVILLE,13.0,37217.0,36.09732,-86.68051,"(36.09732, -86.68051)"
275,437881,08/05/2020 05:34:38 AM,,,False,219 US-70,NASHVILLE,19.0,37201.0,36.16152516160626,-86.77574159325407,"(36.161525161606264, -86.77574159325408)"
276,339463,04/04/2020 11:00:06 PM,,,False,3103 Morning Stroll Dr,NASHVILLE,6.0,37206.0,36.1852831922148,-86.71011129021005,"(36.1852831922148, -86.71011129021004)"
277,375600,05/24/2020 05:46:53 PM,,,False,2137 Elm Hill Marina,NASHVILLE,14.0,37214.0,36.13437627751373,-86.62201389670372,"(36.13437627751373, -86.62201389670372)"
278,339297,04/04/2020 02:11:42 PM,,,False,2011 24th Ave N,NASHVILLE,21.0,37208.0,36.183581758814675,-86.81582833377557,"(36.18358175881468, -86.81582833377558)"
279,453742,08/27/2020 08:11:52 PM,,,False,8044 Coley Davis Rd,NASHVILLE,22.0,37221.0,36.07271,-86.97142,"(36.07271, -86.97142)"
280,339283,04/04/2020 01:09:55 PM,,,False,6717 Centennial Blvd,,,,36.17253039999999,-86.8752708,"(36.17253039999999, -86.8752708)"
281,410895,07/08/2020 04:31:22 PM,,,False,Trousdale Dr,NASHVILLE,26.0,37220.0,36.07058,-86.75869,"(36.07058, -86.75869)"
282,339782,04/06/2020 01:28:37 AM,,,False,2002 Richard Jones Rd,NASHVILLE,25.0,37215.0,36.1048908,-86.8113127,"(36.1048908, -86.8113127)"
283,339668,04/05/2020 08:35:31 PM,,,False,3807 Nolensville Pike,NASHVILLE,26.0,37211.0,36.0876586,-86.73148020000001,"(36.0876586, -86.7314802)"
284,339510,04/05/2020 02:04:12 AM,,,False,300 Korean Veterans Blvd,NASHVILLE,19.0,37201.0,36.15766896160466,-86.77388680674594,"(36.15766896160466, -86.77388680674592)"
285,371408,05/19/2020 11:42:05 AM,,,False,6700 Cabot Dr,NASHVILLE,20.0,37209.0,36.1367325115957,-86.89487329999999,"(36.1367325115957, -86.89487329999999)"
286,350729,04/22/2020 05:59:52 PM,,,False,4502 Murphy Rd,NASHVILLE,24.0,37209.0,36.141259999999996,-86.84092,"(36.14126, -86.84092)"
287,354058,04/28/2020 03:31:19 PM,,,False,4005 Hillsboro Pike,NASHVILLE,25.0,37215.0,36.10464929999999,-86.8156625,"(36.10464929999999, -86.8156625)"
288,437694,08/04/2020 09:22:56 PM,,,False,6201 Hickory Valley Rd,NASHVILLE,23.0,37205.0,36.12232,-86.87101,"(36.12232, -86.87101)"
289,437589,08/04/2020 08:12:24 PM,,,False,5596 Nolensville Pike,NASHVILLE,27.0,37211.0,36.04722329999999,-86.71342659999998,"(36.0472233, -86.71342659999999)"
290,429089,07/28/2020 02:49:08 PM,,,False,5838 River Rd,NASHVILLE,35.0,37209.0,36.13359799999999,-86.91771700000001,"(36.13359799999999, -86.917717)"
291,437548,08/04/2020 07:43:39 PM,,,False,127 Athens Way,NASHVILLE,2.0,37228.0,36.196950761621345,-86.80051860674592,"(36.19695076162134, -86.80051860674592)"
292,363480,05/10/2020 12:00:13 AM,,,False,,ANTIOCH,28.0,37013.0,36.069311607032496,-86.68347397430166,"(36.06931160703249, -86.68347397430166)"
293,339494,04/05/2020 12:44:02 AM,,,False,5353 Cane Ridge Rd,ANTIOCH,32.0,37013.0,36.040905811555106,-86.66217440674593,"(36.040905811555106, -86.66217440674592)"
294,363419,05/09/2020 05:36:11 PM,,,False,9135 Carothers Pkwy,,,,35.959699411520646,-86.80258254999998,"(35.95969941152065, -86.80258254999998)"
295,339281,04/04/2020 12:54:06 PM,,,False,6717 Centennial Blvd,,,,36.17253039999999,-86.8752708,"(36.17253039999999, -86.8752708)"
296,339306,04/04/2020 02:51:32 PM,,,False,5828 Nolensville Pike,NASHVILLE,27.0,37211.0,36.04145119178832,-86.7128378661784,"(36.04145119178832, -86.71283786617839)"
297,339609,04/05/2020 05:36:25 PM,,,False,1921 Eastland Ave,NASHVILLE,6.0,37206.0,36.18259494338964,-86.7346869657222,"(36.18259494338963, -86.7346869657222)"
298,339754,04/06/2020 12:24:53 AM,,,False,5504 Old Hickory Blvd,HERMITAGE,12.0,37076.0,36.18119211161461,-86.60667399325409,"(36.181192111614614, -86.60667399325409)"
299,339439,04/04/2020 09:20:53 PM,,,False,5325 Hickory Hollow Ln,ANTIOCH,32.0,37013.0,36.04806711155807,-86.65360739325409,"(36.04806711155807, -86.6536073932541)"
300,339284,04/04/2020 01:15:39 PM,,,False,Nashville,,,,36.1626638,-86.78160159999999,"(36.1626638, -86.7816016)"
301,339308,04/04/2020 02:53:12 PM,,,False,1215 Gallatin Pike S,MADISON,7.0,37115.0,36.24678900000001,-86.720499,"(36.24678900000001, -86.720499)"
302,339773,04/06/2020 12:57:56 AM,,,False,12th Ave N & Broadway,NASHVILLE,19.0,37203.0,36.1565833,-86.7874528,"(36.1565833, -86.7874528)"
303,393488,06/16/2020 05:57:44 PM,,,False,5552 Old Hickory Blvd,HERMITAGE,12.0,37076.0,36.18071,-86.60476,"(36.18071, -86.60476)"
304,393957,06/17/2020 11:07:20 AM,,,False,408 2nd Ave N,,,,36.16836385797641,-86.77847888320684,"(36.168363857976416, -86.77847888320684)"
305,458375,09/04/2020 02:47:08 PM,,,False,1101 Broadway,NASHVILLE,19.0,37203.0,36.156411,-86.78673559999999,"(36.156411, -86.7867356)"
306,339739,04/05/2020 11:32:46 PM,,,False,301 14th Ave N,NASHVILLE,19.0,37203.0,36.15925116160531,-86.79324305,"(36.15925116160531, -86.79324305)"
307,339650,04/05/2020 07:35:43 PM,,,False,2310 Elliott Ave,NASHVILLE,17.0,37204.0,36.1280119,-86.7794482,"(36.1280119, -86.7794482)"
